Date,Open,High,Low,Close,Adj Close,Volume
2017-07-04,434.200012,436.39999400000005,426.0,426.89999400000005,426.89999400000005,5020683
2017-07-05,428.89999400000005,433.950012,427.39999400000005,431.75,431.75,5050749
2017-07-06,435.39999400000005,438.799988,433.799988,437.10000599999995,437.10000599999995,4038188
2017-07-07,434.450012,441.450012,432.25,436.85000599999995,436.85000599999995,5311730
2017-07-10,446.60000599999995,448.10000599999995,444.0,446.950012,446.950012,1154721
2017-07-11,452.0,462.299988,451.0,456.950012,456.950012,12069006
2017-07-12,461.0,463.799988,456.60000599999995,461.0,461.0,6051540
2017-07-13,464.5,464.5,455.549988,459.049988,459.049988,4382063
2017-07-14,460.0,460.0,450.39999400000005,451.299988,451.299988,3974269
2017-07-17,455.0,458.35000599999995,453.25,454.14999400000005,454.14999400000005,4922453
2017-07-18,452.60000599999995,459.5,452.60000599999995,456.14999400000005,456.14999400000005,2349268
2017-07-19,453.0,462.89999400000005,453.0,460.60000599999995,460.60000599999995,3395937
2017-07-20,463.5,464.35000599999995,457.35000599999995,460.14999400000005,460.14999400000005,3318626
2017-07-21,460.0,465.89999400000005,457.60000599999995,464.60000599999995,464.60000599999995,3150269
2017-07-24,464.950012,468.35000599999995,461.0,464.0,464.0,3773074
2017-07-25,462.14999400000005,464.700012,454.700012,456.10000599999995,456.10000599999995,7052112
2017-07-26,457.200012,458.700012,455.0,457.299988,457.299988,3641559
2017-07-27,459.0,460.950012,440.299988,445.39999400000005,445.39999400000005,13738611
2017-07-28,444.60000599999995,447.450012,442.450012,445.85000599999995,445.85000599999995,3365171
2017-07-31,446.25,449.700012,443.700012,444.60000599999995,444.60000599999995,3804621
2017-08-01,446.549988,452.35000599999995,445.700012,446.89999400000005,446.89999400000005,4012791
2017-08-02,449.5,449.950012,438.14999400000005,440.35000599999995,440.35000599999995,4045533
2017-08-03,441.0,441.5,429.60000599999995,431.450012,431.450012,6197142
2017-08-04,435.10000599999995,438.75,433.450012,435.60000599999995,435.60000599999995,4166729
2017-08-07,438.60000599999995,439.799988,425.299988,430.0,430.0,6461815
2017-08-08,432.0,435.5,426.0,430.0,430.0,7134979
2017-08-09,428.799988,429.89999400000005,415.0,416.049988,416.049988,10849567
2017-08-10,401.0,403.600006,375.25,380.200012,380.200012,28114017
2017-08-11,376.0,379.100006,358.5,374.5,374.5,14699477
2017-08-14,380.0,381.799988,372.600006,375.399994,375.399994,8216208
2017-08-16,379.450012,390.700012,375.5,389.25,389.25,11019760
2017-08-17,392.450012,392.450012,384.5,385.299988,385.299988,5971420
2017-08-18,381.75,383.0,377.0,380.399994,380.399994,5856198
2017-08-21,382.0,382.549988,371.299988,374.350006,374.350006,5123101
2017-08-22,378.799988,379.950012,372.25,373.600006,373.600006,4163794
2017-08-23,376.0,381.149994,373.350006,379.950012,379.950012,4448871
2017-08-24,380.100006,385.950012,380.100006,384.149994,384.149994,5208541
2017-08-28,385.850006,387.399994,378.299988,379.299988,379.299988,4403872
2017-08-29,379.0,382.350006,374.450012,376.100006,376.100006,4689547
2017-08-30,380.850006,382.75,377.450012,378.5,378.5,3734824
2017-08-31,380.049988,380.450012,375.799988,376.549988,376.549988,4685511
2017-09-01,379.350006,392.850006,378.649994,390.850006,390.850006,7380325
2017-09-04,393.0,396.049988,380.5,383.399994,383.399994,8433560
2017-09-05,385.700012,389.5,383.399994,388.149994,388.149994,4477993
2017-09-06,385.0,386.700012,381.850006,382.700012,382.700012,5953907
2017-09-07,383.700012,384.399994,376.0,378.149994,378.149994,7938665
2017-09-08,381.0,381.799988,374.049988,375.049988,375.049988,7471355
2017-09-11,380.0,380.0,374.200012,375.299988,375.299988,5402725
2017-09-12,378.700012,390.0,375.5,388.25,388.25,9266823
2017-09-13,391.0,393.950012,387.200012,389.649994,389.649994,6537279
2017-09-14,390.75,406.600006,390.25,404.399994,404.399994,11476571
2017-09-15,402.850006,406.75,400.0,401.75,401.75,9675506
2017-09-18,411.850006,413.0,403.200012,404.950012,404.950012,8966503
2017-09-19,415.0,427.700012,414.0,423.64999400000005,423.64999400000005,28208471
2017-09-20,422.75,422.75,413.0,414.799988,414.799988,5179160
2017-09-21,415.399994,418.450012,408.799988,413.649994,413.649994,6946502
2017-09-22,414.0,422.14999400000005,408.850006,411.799988,411.799988,9781308
2017-09-25,413.649994,415.299988,404.600006,408.200012,408.200012,6957357
2017-09-26,409.399994,413.899994,403.299988,411.25,411.25,5077291
2017-09-27,413.5,414.25,402.0,404.899994,404.899994,4727360
2017-09-28,406.950012,406.950012,399.0,401.399994,401.399994,4850748
2017-09-29,401.399994,405.0,397.399994,401.5,401.5,7520906
2017-10-03,428.0,428.0,415.0,416.0,416.0,9696920
2017-10-04,417.549988,426.0,412.700012,423.549988,423.549988,7663143
2017-10-05,423.0,425.799988,420.10000599999995,423.299988,423.299988,4606192
2017-10-06,422.0,426.0,416.200012,424.85000599999995,424.85000599999995,5308695
2017-10-09,424.0,432.10000599999995,423.049988,425.60000599999995,425.60000599999995,4414381
2017-10-10,425.60000599999995,428.89999400000005,421.39999400000005,423.60000599999995,423.60000599999995,5057869
2017-10-11,424.89999400000005,424.89999400000005,414.100006,415.5,415.5,4320451
2017-10-12,415.5,421.799988,409.350006,420.14999400000005,420.14999400000005,5442846
2017-10-13,421.0,429.299988,418.899994,424.799988,424.799988,6969434
2017-10-16,426.299988,438.0,425.85000599999995,437.049988,437.049988,8476709
2017-10-17,435.75,435.75,430.200012,432.299988,432.299988,5135763
2017-10-18,432.25,437.299988,426.60000599999995,433.200012,433.200012,5539785
2017-10-19,433.0,433.10000599999995,424.25,426.950012,426.950012,1313380
2017-10-23,429.10000599999995,430.85000599999995,421.0,422.75,422.75,4013418
2017-10-24,422.75,423.799988,415.049988,416.049988,416.049988,4541742
2017-10-25,421.0,424.39999400000005,415.100006,421.950012,421.950012,5666968
2017-10-26,421.700012,422.39999400000005,417.0,419.399994,419.399994,6207936
2017-10-27,422.049988,434.35000599999995,422.049988,429.89999400000005,429.89999400000005,7414741
2017-10-30,428.25,440.950012,428.25,436.549988,436.549988,7675104
2017-10-31,438.85000599999995,438.85000599999995,427.299988,428.39999400000005,428.39999400000005,6214996
2017-11-01,430.950012,439.950012,428.450012,437.75,437.75,7310931
2017-11-02,435.700012,440.39999400000005,429.89999400000005,434.89999400000005,434.89999400000005,8262211
2017-11-03,434.0,449.35000599999995,432.64999400000005,447.700012,447.700012,8116263
2017-11-06,445.75,468.0,443.549988,462.89999400000005,462.89999400000005,19456789
2017-11-07,458.200012,465.89999400000005,450.049988,451.85000599999995,451.85000599999995,13266543
2017-11-08,448.0,455.0,431.299988,438.200012,438.200012,11193613
2017-11-09,442.10000599999995,450.89999400000005,425.64999400000005,440.14999400000005,440.14999400000005,40547266
2017-11-10,438.950012,438.950012,420.0,422.549988,422.549988,22534490
2017-11-13,423.0,427.5,416.100006,418.100006,418.100006,9857544
2017-11-14,418.549988,421.85000599999995,410.649994,414.299988,414.299988,8987515
2017-11-15,414.299988,417.549988,407.0,408.649994,408.649994,9867270
2017-11-16,411.350006,415.899994,411.350006,413.450012,413.450012,6291441
2017-11-17,419.450012,423.450012,417.0,421.799988,421.799988,6191428
2017-11-20,421.0,425.700012,420.10000599999995,423.0,423.0,4051153
2017-11-21,424.450012,430.0,422.5,424.25,424.25,6745407
2017-11-22,425.450012,433.0,424.5,428.60000599999995,428.60000599999995,7899417
2017-11-23,428.60000599999995,431.049988,422.450012,426.25,426.25,7374216
2017-11-24,427.0,429.950012,424.25,425.5,425.5,5108182
2017-11-27,423.0,424.75,417.799988,421.39999400000005,421.39999400000005,7946028
2017-11-28,419.799988,422.25,414.5,415.950012,415.950012,6217480
2017-11-29,415.899994,419.450012,412.049988,413.950012,413.950012,4327453
2017-11-30,410.399994,412.25,402.25,404.149994,404.149994,25646262
2017-12-01,407.899994,410.25,396.5,398.899994,398.899994,7959197
2017-12-04,405.799988,411.25,401.700012,403.649994,403.649994,10043491
2017-12-05,404.549988,405.5,396.549988,402.25,402.25,7144542
2017-12-06,400.200012,404.0,395.0,397.049988,397.049988,5573968
2017-12-07,398.0,405.299988,397.149994,402.0,402.0,7998863
2017-12-08,406.0,413.75,406.0,411.149994,411.149994,12288946
2017-12-11,412.0,415.200012,409.049988,410.149994,410.149994,5066242
2017-12-12,411.549988,415.5,405.950012,406.850006,406.850006,6151197
2017-12-13,407.0,409.850006,400.0,401.950012,401.950012,5140689
2017-12-14,404.0,404.549988,398.200012,402.399994,402.399994,4674026
2017-12-15,406.5,409.0,404.200012,405.100006,405.100006,5614113
2017-12-18,399.0,409.899994,389.299988,405.799988,405.799988,5356208
2017-12-19,407.350006,421.700012,407.350006,420.10000599999995,420.10000599999995,9686883
2017-12-20,421.950012,427.75,419.25,422.60000599999995,422.60000599999995,11191127
2017-12-21,424.0,426.049988,419.549988,420.799988,420.799988,4885225
2017-12-22,422.049988,426.39999400000005,420.89999400000005,422.0,422.0,5345261
2017-12-26,422.0,425.14999400000005,421.14999400000005,424.200012,424.200012,3700655
2017-12-27,423.5,428.450012,420.299988,422.450012,422.450012,3673355
2017-12-28,423.5,423.700012,416.0,418.600006,418.600006,5018893
2017-12-29,418.0,433.450012,417.149994,431.85000599999995,431.85000599999995,8640908
2018-01-01,430.950012,436.39999400000005,422.25,424.450012,424.450012,6807536
