Date,Open,High,Low,Close,Adj Close,Volume
2016-02-17,197.667007,201.199997,192.699997,199.899994,187.991745,13094396
2016-02-18,201.0,204.466995,200.567001,203.632996,191.50235,9389506
2016-02-19,203.332993,204.067001,200.667007,203.033005,190.938095,6927288
2016-02-22,201.766998,201.766998,195.600006,199.899994,187.991745,14704284
2016-02-23,198.632996,198.632996,195.100006,195.867004,184.199005,8856930
2016-02-24,195.332993,196.932999,190.667007,191.733002,180.311264,13820902
2016-02-25,189.733002,193.533005,189.332993,190.800003,179.433853,14568018
2016-02-26,192.667007,194.667007,190.100006,193.966995,182.41217,12006186
2016-02-29,193.332993,201.100006,178.667007,197.100006,185.358566,76486230
2016-03-01,203.332993,218.0,203.332993,216.899994,203.979034,64902460
2016-03-02,218.66700699999998,222.600006,212.30000299999998,213.03300499999997,200.342407,23765316
2016-03-03,215.33299300000002,216.66700699999998,211.16700699999998,212.100006,199.46499599999999,9848283
2016-03-04,213.33299300000002,214.5,209.83299300000002,210.132996,197.615158,11380186
2016-03-08,210.66700699999998,216.0,210.66700699999998,213.5,200.781586,12623628
2016-03-09,211.33299300000002,213.80000299999998,208.466995,213.266998,200.562454,20128458
2016-03-10,213.16700699999998,214.53300499999997,208.567001,210.733002,198.17941299999998,13399833
2016-03-11,210.733002,214.66700699999998,210.0,214.19999700000002,201.43988000000002,11699415
2016-03-14,215.0,217.33299300000002,214.66700699999998,216.69999700000002,203.790955,7422849
2016-03-15,217.33299300000002,217.33299300000002,210.0,211.0,198.43051100000002,15608775
2016-03-16,211.03300499999997,215.600006,210.66700699999998,214.69999700000002,201.91009499999998,9367686
2016-03-17,215.5,216.66700699999998,214.33299300000002,215.766998,202.913528,12552098
2016-03-18,216.93299900000002,217.867004,214.66700699999998,216.5,203.602859,13850510
2016-03-21,217.83299300000002,224.132996,217.5,220.96699500000003,207.80375700000002,16159554
2016-03-22,219.0,220.53300499999997,214.83299300000002,215.43299900000002,202.599411,19048382
2016-03-23,216.66700699999998,216.733002,213.56700099999998,216.16700699999998,203.289703,15421408
2016-03-28,218.0,219.867004,213.53300499999997,214.96699500000003,202.161194,16439958
2016-03-29,214.100006,218.03300499999997,212.66700699999998,213.33299300000002,200.624512,18008062
2016-03-30,213.733002,219.5,213.733002,218.233002,205.23263500000002,13899990
2016-03-31,217.19999700000002,221.66700699999998,216.600006,218.83299300000002,205.79689,27471111
2016-04-01,217.399994,224.53300499999997,217.0,224.03300499999997,210.687119,14300010
2016-04-04,218.0,222.0,217.367004,220.46699500000003,207.333542,13682421
2016-04-05,218.733002,220.233002,216.132996,217.632996,204.668365,8631652
2016-04-06,217.899994,219.266998,216.66700699999998,217.266998,204.324173,6636908
2016-04-07,218.0,218.0,212.66700699999998,212.96699500000003,200.280319,10026688
2016-04-08,213.0,214.96699500000003,212.66700699999998,214.132996,201.37686200000002,4800860
2016-04-11,214.66700699999998,218.867004,211.33299300000002,218.16700699999998,205.170578,13833052
2016-04-12,216.66700699999998,217.100006,214.0,214.93299900000002,202.129211,5958261
2016-04-13,216.66700699999998,221.80000299999998,216.33299300000002,220.83299300000002,207.67773400000002,11937850
2016-04-18,223.33299300000002,225.56700099999998,220.69999700000002,223.600006,210.27992200000003,14199514
2016-04-20,223.56700099999998,225.53300499999997,221.733002,223.66700699999998,210.34292599999998,8999022
2016-04-21,223.733002,224.33299300000002,218.399994,219.96699500000003,206.863327,6944757
2016-04-22,217.30000299999998,220.766998,216.30000299999998,217.19999700000002,204.261169,6273474
2016-04-25,214.19999700000002,217.0,213.600006,213.96699500000003,201.220749,6089986
2016-04-26,208.800003,218.899994,208.332993,218.266998,205.264603,14466172
2016-04-27,217.367004,223.0,217.367004,222.367004,209.120377,9318708
2016-04-28,220.0,221.33299300000002,214.367004,215.266998,202.443314,19474996
2016-04-29,215.43299900000002,217.399994,213.399994,216.632996,203.727936,10331436
2016-05-02,215.5,216.0,212.93299900000002,214.100006,201.34583999999998,3262546
2016-05-03,214.399994,215.632996,209.332993,210.69999700000002,198.14836100000002,10711707
2016-05-04,210.0,213.0,206.766998,208.432999,196.016418,6165228
2016-05-05,208.0,213.53300499999997,207.733002,211.766998,199.151825,6332542
2016-05-06,208.632996,212.93299900000002,204.0,211.80000299999998,199.182861,15583725
2016-05-09,213.33299300000002,217.266998,213.0,216.53300499999997,203.633911,8528998
2016-05-10,216.66700699999998,217.33299300000002,214.46699500000003,215.66700699999998,202.81948899999998,8246721
2016-05-11,213.33299300000002,214.5,210.733002,212.0,199.370926,10740996
2016-05-12,212.69999700000002,214.06700099999998,210.06700099999998,212.132996,199.496017,5568478
2016-05-13,212.0,214.46699500000003,210.100006,212.899994,200.21731599999998,9440912
2016-05-16,212.19999700000002,220.0,211.399994,219.600006,206.518204,12970170
2016-05-17,220.0,222.30000299999998,219.132996,220.33299300000002,207.20752,11982807
2016-05-18,218.399994,223.19999700000002,217.19999700000002,221.80000299999998,208.587143,7615394
2016-05-19,222.66700699999998,222.66700699999998,215.0,216.56700099999998,203.66589399999998,8587776
2016-05-20,217.83299300000002,225.80000299999998,216.53300499999997,220.233002,207.11348,20264128
2016-05-23,233.100006,236.33299300000002,226.33299300000002,231.233002,217.45820600000002,52818604
2016-05-24,232.0,234.53300499999997,231.100006,232.03300499999997,218.210556,15668553
2016-05-25,233.600006,238.30000299999998,233.233002,237.367004,223.22680699999998,9955492
2016-05-26,237.33299300000002,242.66700699999998,235.733002,241.632996,227.238663,12589418
2016-05-27,241.96699500000003,242.600006,237.46699500000003,239.53300499999997,225.26376299999998,10520235
2016-05-30,235.600006,239.0,235.19999700000002,237.66700699999998,229.74328599999998,7362554
2016-05-31,237.33299300000002,239.632996,232.83299300000002,234.03300499999997,226.230438,14496537
2016-06-01,235.33299300000002,241.46699500000003,235.33299300000002,240.93299900000002,232.900391,11949324
2016-06-02,239.899994,240.33299300000002,235.46699500000003,238.66700699999998,230.709946,13199892
2016-06-03,239.899994,239.899994,235.03300499999997,235.93299900000002,228.06707799999998,7107488
2016-06-06,235.80000299999998,237.96699500000003,234.233002,237.06700099999998,229.16326899999999,7409499
2016-06-07,238.0,242.5,238.0,241.83299300000002,233.77037,10599804
2016-06-08,242.66700699999998,243.33299300000002,240.46699500000003,241.867004,233.80325299999998,7329513
2016-06-09,241.733002,241.96699500000003,235.06700099999998,236.06700099999998,228.196609,11617670
2016-06-10,235.367004,239.100006,233.367004,233.80000299999998,226.00520299999997,10749394
2016-06-13,232.399994,235.69999700000002,230.43299900000002,233.266998,225.48996,11732890
2016-06-14,233.93299900000002,236.0,231.867004,235.53300499999997,227.68042000000003,7558314
2016-06-15,236.0,240.0,235.83299300000002,239.69999700000002,231.708481,9523287
2016-06-16,239.600006,239.600006,234.06700099999998,236.600006,228.711853,8721843
2016-06-17,236.899994,240.46699500000003,236.899994,239.899994,231.90181,8980354
2016-06-20,240.33299300000002,240.66700699999998,236.733002,238.69999700000002,230.741837,8686214
2016-06-21,238.33299300000002,239.80000299999998,237.0,239.0,231.03182999999999,6657388
2016-06-22,237.30000299999998,239.43299900000002,235.03300499999997,236.46699500000003,228.583267,8912036
2016-06-23,236.66700699999998,241.0,236.66700699999998,240.16700699999998,232.159927,8657764
2016-06-24,235.03300499999997,240.06700099999998,233.46699500000003,236.06700099999998,228.196609,12047384
2016-06-27,236.06700099999998,240.93299900000002,236.06700099999998,239.30000299999998,231.321823,10245026
2016-06-28,240.0,246.100006,239.30000299999998,245.66700699999998,237.476563,15696560
2016-06-29,246.632996,246.632996,242.66700699999998,244.19999700000002,236.05847200000002,11554816
2016-06-30,245.33299300000002,247.80000299999998,244.100006,245.600006,237.411789,20901951
2016-07-01,243.30000299999998,259.75,242.600006,252.350006,243.936752,27944232
2016-07-04,254.0,254.0,244.0,244.899994,236.735123,13996866
2016-07-05,245.850006,247.0,242.19999700000002,243.55000299999998,235.430145,8989659
2016-07-07,244.5,248.649994,243.899994,247.0,238.765106,8960871
2016-07-08,247.399994,247.399994,242.5,245.850006,237.653473,6899736
2016-07-11,248.30000299999998,251.600006,246.75,249.149994,240.84342999999998,7268008
2016-07-12,250.94999700000002,251.94999700000002,247.0,248.399994,240.11843900000002,4143359
2016-07-13,248.44999700000002,249.19999700000002,246.0,247.100006,238.861786,4343149
2016-07-14,247.0,251.0,245.100006,248.69999700000002,240.40843199999998,6091985
2016-07-15,249.0,252.55000299999998,247.55000299999998,248.850006,240.55343599999998,9345945
2016-07-18,249.05000299999998,249.94999700000002,247.600006,248.899994,240.60176099999998,6825393
2016-07-19,249.0,250.0,245.600006,249.05000299999998,240.74676499999998,6721210
2016-07-20,249.05000299999998,252.0,247.94999700000002,250.25,241.906769,9312596
2016-07-21,253.0,253.5,246.5,250.600006,242.245087,11716926
2016-07-22,253.149994,256.200012,247.149994,249.850006,241.52011099999999,15780372
2016-07-25,249.5,252.0,249.0,251.75,243.35675,8870687
2016-07-26,251.649994,253.55000299999998,250.5,251.75,243.35675,6817790
2016-07-27,251.0,253.69999700000002,246.30000299999998,247.399994,239.151779,8898401
2016-07-28,249.399994,255.399994,248.25,254.30000299999998,245.82174700000002,11350187
2016-07-29,254.19999700000002,256.5,251.399994,252.44999700000002,244.03340099999997,12129756
2016-08-01,252.0,255.19999700000002,249.55000299999998,250.600006,242.245087,9557988
2016-08-02,251.0,262.0,251.0,260.799988,252.105011,16779344
2016-08-03,260.0,260.0,251.25,252.69999700000002,244.27507000000003,10985767
2016-08-04,254.0,254.850006,250.19999700000002,252.100006,243.69508399999998,8661776
2016-08-05,252.149994,256.5,251.100006,252.55000299999998,244.13008100000002,4365077
2016-08-08,253.0,254.75,249.5,249.94999700000002,241.61676,8415212
2016-08-09,250.0,250.0,246.100006,247.649994,239.39343300000002,9358418
2016-08-10,248.0,248.399994,245.80000299999998,246.5,238.281784,5255295
2016-08-11,247.0,252.80000299999998,246.55000299999998,251.649994,243.26007099999998,10744356
2016-08-12,250.55000299999998,255.5,250.30000299999998,254.100006,245.628403,8284563
2016-08-16,254.25,258.0,253.44999700000002,255.100006,246.59507799999997,10293289
2016-08-17,254.55000299999998,256.75,252.19999700000002,253.69999700000002,245.24173,8328306
2016-08-18,254.399994,255.399994,251.5,252.149994,243.74340800000002,6682090
2016-08-19,252.0,252.399994,249.75,250.94999700000002,242.58342000000002,5326232
2016-08-22,251.649994,254.75,251.5,254.100006,245.628403,4184797
2016-08-23,254.399994,255.0,250.30000299999998,251.399994,243.018417,6446460
2016-08-24,251.19999700000002,252.0,249.100006,250.25,241.906769,5382879
2016-08-25,252.100006,255.0,250.25,253.44999700000002,245.00007599999998,9518272
2016-08-26,253.350006,254.899994,252.05000299999998,253.80000299999998,245.33840899999998,4753304
2016-08-29,253.0,253.94999700000002,251.05000299999998,252.80000299999998,244.37175,4272618
2016-08-30,253.69999700000002,257.899994,253.05000299999998,257.299988,248.721695,7692800
2016-08-31,258.299988,261.5,256.399994,260.049988,251.38003500000002,12773632
2016-09-01,261.0,263.0,259.100006,261.0,252.298355,8373128
2016-09-02,262.0,263.700012,260.25,262.899994,254.13501000000002,9154358
2016-09-06,263.0,265.899994,261.100006,262.600006,253.84501600000002,9166823
2016-09-07,264.0,264.950012,262.0,262.799988,254.03834500000002,6409700
2016-09-08,263.5,265.549988,262.700012,264.899994,256.068329,8324999
2016-09-09,263.0,264.450012,257.049988,258.299988,249.68837000000002,9755948
2016-09-12,255.94999700000002,256.700012,251.75,252.25,243.840073,7344276
2016-09-14,251.0,253.100006,249.55000299999998,251.850006,243.45341499999998,12537688
2016-09-15,252.5,257.899994,252.5,255.899994,247.36839300000003,7778214
2016-09-16,256.0,262.200012,255.399994,260.350006,251.670029,14038158
2016-09-19,261.5,262.600006,258.25,258.850006,250.22004700000002,6474978
2016-09-20,259.200012,259.25,255.25,256.950012,248.383408,6686674
2016-09-21,256.700012,258.799988,253.0,253.649994,245.19340499999998,8800312
2016-09-22,255.44999700000002,257.200012,253.75,255.25,246.74005099999997,7692200
2016-09-23,255.0,257.0,251.80000299999998,253.44999700000002,245.00007599999998,4952284
2016-09-26,253.0,253.25,247.5,248.05000299999998,239.78010600000002,9687011
2016-09-27,248.649994,249.25,245.0,245.850006,237.653473,6644898
2016-09-28,246.30000299999998,249.399994,245.5,246.94999700000002,238.716782,7362899
2016-09-29,248.100006,249.30000299999998,241.0,245.69999700000002,237.50845299999997,17433461
2016-09-30,245.649994,246.94999700000002,240.5,241.350006,233.30348199999997,9545123
2016-10-03,244.19999700000002,244.19999700000002,241.55000299999998,242.30000299999998,234.221817,6465942
2016-10-04,243.0,243.94999700000002,240.350006,241.19999700000002,233.15849300000002,7705953
2016-10-05,241.80000299999998,243.25,239.19999700000002,240.19999700000002,232.191818,6230512
2016-10-06,242.0,242.0,235.649994,237.399994,229.48516800000002,8652862
2016-10-07,237.899994,240.25,236.75,238.94999700000002,230.98350499999998,4010140
2016-10-10,242.0,242.600006,239.55000299999998,240.100006,232.095154,5046890
2016-10-13,240.100006,241.44999700000002,236.94999700000002,238.94999700000002,230.98350499999998,10678038
2016-10-14,239.0,240.5,238.05000299999998,239.899994,231.90181,9223856
2016-10-17,239.899994,241.75,238.5,240.600006,232.578491,6143393
2016-10-18,241.0,246.55000299999998,240.30000299999998,245.94999700000002,237.75012200000003,11780776
2016-10-19,245.649994,245.649994,238.399994,239.44999700000002,231.466827,8410637
2016-10-20,241.0,241.350006,238.100006,239.350006,231.37017799999998,4402661
2016-10-21,239.0,241.149994,238.75,240.149994,232.143494,10592011
2016-10-24,241.0,242.0,239.69999700000002,241.350006,233.30348199999997,9575846
2016-10-25,242.899994,242.899994,238.149994,238.75,230.79016099999998,5948249
2016-10-26,239.850006,242.5,233.5,238.75,230.79016099999998,23931286
2016-10-27,241.19999700000002,244.80000299999998,239.649994,243.100006,234.995148,15352545
2016-10-28,244.30000299999998,244.30000299999998,239.5,243.100006,234.995148,9315645
2016-11-01,242.80000299999998,242.80000299999998,239.149994,239.94999700000002,231.950165,5517915
2016-11-02,237.0,238.94999700000002,235.100006,237.30000299999998,229.388519,4687370
2016-11-03,237.05000299999998,242.30000299999998,236.0,240.30000299999998,232.288483,8868972
2016-11-04,251.5,256.399994,247.05000299999998,249.05000299999998,240.74676499999998,35263032
2016-11-07,253.80000299999998,259.649994,247.0,256.5,247.94838,24268097
2016-11-08,256.5,257.399994,252.19999700000002,255.600006,247.0784,9935323
2016-11-09,239.149994,255.0,238.55000299999998,248.149994,239.87677000000002,23027306
2016-11-10,252.850006,253.0,245.55000299999998,251.05000299999998,242.680084,11567186
2016-11-11,248.0,248.94999700000002,241.0,242.94999700000002,234.850143,12741988
2016-11-15,241.94999700000002,246.899994,235.80000299999998,237.5,229.581848,21196400
2016-11-16,237.94999700000002,239.100006,228.05000299999998,230.899994,223.20187400000003,30665889
2016-11-17,228.44999700000002,234.0,228.399994,231.5,223.78187599999998,9283059
2016-11-18,230.0,231.399994,227.100006,227.850006,220.253571,8257422
2016-11-21,228.19999700000002,228.600006,223.600006,224.19999700000002,216.725266,7585897
2016-11-22,225.0,228.100006,223.5,226.100006,218.56192000000001,9215388
2016-11-23,227.25,227.80000299999998,223.5,224.649994,217.160248,10322937
2016-11-24,225.0,225.25,222.100006,223.5,216.04859900000002,18004034
2016-11-25,224.5,230.44999700000002,223.05000299999998,228.80000299999998,221.17189,7597501
2016-11-28,228.399994,234.19999700000002,227.30000299999998,233.69999700000002,225.90852400000003,9120749
2016-11-29,233.05000299999998,235.649994,230.25,231.05000299999998,223.34687799999998,8613611
2016-11-30,232.0,234.399994,229.149994,232.5,224.748535,11081186
2016-12-01,232.80000299999998,235.0,231.05000299999998,233.5,225.71519500000002,5160029
2016-12-02,233.0,233.0,228.0,228.5,220.881897,8371200
2016-12-05,228.899994,233.19999700000002,227.44999700000002,232.55000299999998,224.796875,5123051
2016-12-06,233.0,233.0,229.149994,230.19999700000002,222.52520800000002,4911337
2016-12-07,231.5,231.5,226.5,227.19999700000002,219.62524399999998,8107530
2016-12-08,229.05000299999998,235.30000299999998,228.30000299999998,233.30000299999998,225.52186600000002,7365288
2016-12-09,234.05000299999998,239.600006,232.55000299999998,236.149994,228.27684,8328221
2016-12-12,234.19999700000002,234.69999700000002,231.94999700000002,232.30000299999998,224.555206,3038619
2016-12-13,234.80000299999998,236.899994,232.19999700000002,235.649994,227.793518,7440621
2016-12-14,236.0,236.5,232.0,233.149994,225.37686200000002,6313305
2016-12-15,232.0,234.399994,228.5,229.69999700000002,222.041885,5332924
2016-12-16,230.80000299999998,230.80000299999998,226.0,226.350006,218.80358900000002,12925203
2016-12-19,225.350006,229.0,225.350006,227.0,219.431915,5455325
2016-12-20,228.5,230.80000299999998,227.5,229.94999700000002,222.283554,5917510
2016-12-21,229.0,229.80000299999998,225.5,226.30000299999998,218.75524900000002,12883058
2016-12-22,225.25,228.399994,224.25,227.55000299999998,219.96357700000002,6420828
2016-12-23,227.5,227.5,223.80000299999998,224.69999700000002,217.208588,10763084
2016-12-26,224.899994,225.850006,222.0,225.0,217.498581,8735299
2016-12-27,226.0,234.899994,224.350006,234.05000299999998,226.24685699999998,15605810
2016-12-28,232.69999700000002,236.399994,232.69999700000002,235.44999700000002,227.600189,14166131
2016-12-29,235.30000299999998,237.0,232.30000299999998,236.0,228.13185099999998,14052730
2016-12-30,237.44999700000002,242.399994,236.30000299999998,241.649994,233.593475,10420088
2017-01-02,242.0,242.25,238.600006,240.94999700000002,232.91680899999997,4887504
2017-01-03,240.899994,245.69999700000002,239.25,243.350006,235.236816,7508925
2017-01-04,242.850006,247.0,240.100006,245.44999700000002,237.266785,9310104
2017-01-05,244.5,247.850006,244.100006,246.75,238.523453,9178665
2017-01-06,247.0,249.0,242.19999700000002,242.69999700000002,234.608475,8093288
2017-01-09,242.850006,246.600006,242.100006,245.850006,237.653473,4854672
2017-01-10,246.0,249.850006,245.69999700000002,248.94999700000002,240.65008500000002,11977335
2017-01-11,249.80000299999998,250.5,246.600006,247.55000299999998,239.296783,7637281
2017-01-12,247.69999700000002,247.69999700000002,244.149994,244.649994,236.493454,5601066
2017-01-13,246.0,251.0,242.5,249.649994,241.326767,4384819
2017-01-16,249.25,250.850006,247.100006,248.80000299999998,240.50511200000003,4635410
2017-01-17,248.80000299999998,252.30000299999998,248.80000299999998,251.94999700000002,243.550079,4811618
2017-01-18,251.600006,254.30000299999998,249.80000299999998,250.850006,242.486755,7254738
2017-01-19,249.75,254.75,249.55000299999998,254.149994,245.676727,9184429
2017-01-20,254.25,256.299988,253.69999700000002,255.399994,246.885056,10843902
2017-01-23,255.100006,260.149994,255.05000299999998,259.649994,250.99336200000002,10690194
2017-01-24,259.600006,260.75,257.350006,259.850006,251.18670699999998,8031785
2017-01-25,259.950012,266.399994,259.600006,265.5,256.64831499999997,17451497
2017-01-27,263.5,266.950012,256.100006,257.399994,248.818375,24497031
2017-01-30,258.399994,261.0,255.5,256.100006,247.56172200000003,8910592
2017-01-31,256.200012,259.950012,254.600006,258.100006,249.495056,9995686
2017-02-01,260.0,270.100006,258.5,269.700012,260.708313,33840797
2017-02-02,271.0,279.899994,269.5,274.299988,265.154938,29722686
2017-02-03,274.0,275.5,270.5,273.049988,263.946625,9009906
2017-02-06,274.899994,279.0,274.100006,276.799988,267.571594,8221552
2017-02-07,278.600006,292.149994,275.600006,277.100006,267.861603,24315156
2017-02-08,275.5,279.0,272.0,274.799988,265.63824500000004,10702679
2017-02-09,276.0,278.399994,272.649994,277.649994,268.39325,4882374
2017-02-10,278.700012,279.100006,271.549988,273.350006,264.236603,7680000
2017-02-13,275.399994,276.350006,268.600006,270.600006,261.578308,8967548
2017-02-14,270.0,273.5,269.149994,270.799988,261.771637,6655626
2017-02-15,271.200012,275.5,271.200012,273.399994,264.284943,7537315
2017-02-16,270.049988,271.5,265.700012,266.649994,257.759979,10575410
2017-02-17,267.350006,268.899994,264.0,268.149994,259.209991,9341064
2017-02-20,266.0,267.450012,265.549988,266.049988,257.179993,5714329
2017-02-21,266.0,266.25,260.799988,263.149994,254.37667799999997,9871075
2017-02-22,264.399994,266.25,261.649994,263.450012,254.66670200000002,8488101
2017-02-23,264.0,268.200012,261.600006,265.649994,256.793335,12361234
2017-02-27,265.549988,266.0,257.850006,264.600006,255.778351,5075088
2017-02-28,263.0,264.600006,260.899994,262.200012,253.45835899999997,8240790
2017-03-01,262.399994,269.700012,262.399994,268.5,259.54830899999996,14578413
2017-03-02,268.5,270.25,263.5,264.75,255.92334,10066049
2017-03-03,262.0,263.399994,258.149994,261.549988,252.830002,9987225
2017-03-06,262.700012,265.049988,261.549988,264.100006,255.29501299999998,9559221
2017-03-07,264.299988,265.0,261.149994,264.25,255.440018,6917130
2017-03-08,264.450012,265.5,263.5,264.149994,255.343323,5771334
2017-03-09,266.100006,266.299988,262.299988,264.950012,256.116669,9481938
2017-03-10,264.950012,265.049988,262.649994,263.450012,254.66670200000002,5662302
2017-03-14,266.200012,271.649994,265.200012,267.100006,258.195007,17821655
2017-03-15,265.200012,270.700012,265.200012,268.200012,259.258331,13938663
2017-03-16,270.25,271.25,267.5,268.450012,259.5,8685534
2017-03-17,276.799988,288.899994,276.799988,281.25,271.87323,52012274
2017-03-20,282.899994,284.200012,277.799988,281.899994,272.501556,15897260
2017-03-21,283.200012,288.600006,283.0,287.899994,278.301514,13225065
2017-03-22,285.0,287.850006,278.600006,279.850006,270.519928,12397015
2017-03-23,277.5,282.5,275.100006,277.600006,268.34494,16897153
2017-03-24,278.850006,283.0,278.75,281.0,271.631561,7123953
2017-03-27,280.450012,282.899994,276.299988,281.600006,272.211548,12154973
2017-03-28,281.600006,282.200012,280.049988,280.5,271.148254,6289874
2017-03-29,280.200012,283.700012,280.200012,283.200012,273.75820899999997,8500724
2017-03-30,284.0,284.649994,280.049988,282.75,273.323242,14394053
2017-03-31,281.0,283.0,278.75,280.299988,270.954895,9561098
2017-04-03,282.799988,283.600006,278.649994,281.549988,272.16323900000003,7228785
2017-04-05,283.200012,283.5,277.700012,278.950012,269.64993300000003,10288783
2017-04-06,278.200012,279.149994,273.200012,274.100006,264.961639,15641571
2017-04-07,273.0,274.149994,270.899994,272.649994,263.559967,9128592
2017-04-10,275.0,275.0,272.100006,273.549988,264.429932,5476450
2017-04-11,273.100006,282.600006,271.799988,282.049988,272.646545,10934606
2017-04-12,281.700012,284.799988,279.549988,281.899994,272.501556,7229006
2017-04-13,281.899994,282.0,277.5,279.149994,269.843231,3934247
2017-04-17,276.549988,282.5,275.549988,279.100006,269.794891,4831017
2017-04-18,280.200012,284.0,278.100006,279.049988,269.746582,4330981
2017-04-19,281.149994,281.5,277.850006,278.700012,269.40826400000003,4952956
2017-04-20,279.700012,281.5,278.350006,279.5,270.181549,4237611
2017-04-21,282.0,282.0,272.700012,274.350006,265.20327799999995,8706432
2017-04-24,276.399994,277.549988,271.149994,276.75,267.523254,7118774
2017-04-25,278.0,282.0,273.899994,281.299988,271.92157000000003,12721177
2017-04-26,283.299988,292.899994,282.0,290.899994,281.201508,18942043
2017-04-27,291.399994,291.899994,284.5,285.799988,276.27151499999997,13553616
2017-04-28,285.799988,286.5,277.350006,278.0,268.731598,12374841
2017-05-02,280.5,281.299988,276.5,279.200012,269.891602,7028028
2017-05-03,279.5,279.5,275.5,277.25,268.006592,6039290
2017-05-04,277.899994,282.200012,276.149994,281.200012,271.82489,7771540
2017-05-05,280.950012,280.950012,276.399994,277.149994,267.909912,4036786
2017-05-08,277.549988,278.5,272.549988,272.950012,263.849945,10629552
2017-05-09,273.5,276.649994,271.0,271.5,262.448273,6748832
2017-05-10,272.200012,275.700012,272.0,273.950012,264.81662,4578228
2017-05-11,275.5,279.149994,274.0,276.649994,267.426575,9415397
2017-05-12,277.299988,277.299988,274.049988,274.950012,265.783295,4499390
2017-05-15,275.899994,278.899994,275.5,277.950012,268.683258,5462855
2017-05-16,278.5,284.299988,278.0,283.450012,273.99987799999997,11204308
2017-05-17,284.100006,284.399994,279.25,281.649994,272.259888,8297700
2017-05-18,278.0,281.049988,277.049988,277.899994,268.634918,7924261
2017-05-19,282.25,295.649994,281.950012,286.200012,276.65820299999996,35724128
2017-05-22,292.450012,304.799988,291.299988,303.600006,293.478088,35939315
2017-05-23,301.899994,303.899994,298.25,300.149994,290.143097,19784738
2017-05-24,300.0,301.950012,297.899994,299.899994,289.90142799999995,9457848
2017-05-25,300.0,304.700012,295.350006,300.049988,290.046448,22769975
2017-05-26,302.0,313.799988,299.549988,309.100006,298.794739,21742467
2017-05-29,304.0,319.850006,303.5,315.850006,305.319672,19665146
2017-05-30,312.899994,315.200012,310.049988,311.450012,301.066376,8547146
2017-05-31,311.450012,313.399994,307.0,311.799988,301.404694,12308066
2017-06-01,312.0,316.75,310.799988,314.200012,303.724701,8253042
2017-06-02,316.100006,319.899994,315.200012,319.200012,308.558014,11073749
2017-06-05,315.0,318.25,313.299988,317.450012,311.501801,9482413
2017-06-06,317.5,319.0,309.299988,311.049988,305.22168,9841205
2017-06-07,311.299988,314.75,310.350006,312.25,306.399231,11534375
2017-06-08,313.0,313.25,309.399994,311.600006,305.761414,7781415
2017-06-09,310.75,312.600006,304.700012,306.0,300.266327,10065468
2017-06-12,307.0,307.5,302.5,304.399994,298.69628900000004,6266299
